 আওয়ামী মোবাইল - সেরা দামে ফালতু ফোন | মি আওয়ামী | ১৭ বছরের গ্যারান্টি
 পাপিয়া এয়ারলাইন্স – নেটওয়ার্ক ছাড়া ফালতু স্পিড | ফেক পাওয়ার | লাইফটাইম সাইলেন্স
 হেলেনা ফ্লাইওভার – সময় দেখাবে না শুধুই শূন্যতা | পাকনামো ফ্যাশন | পালি গোল্ডেন ওয়ারেন্টি
 ঠকবাজ এয়ারলাইন্স – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | ঝাপসা হোম | ৩ সেকেন্ডের ওয়ারেন্টি
 ফাঁকি হেডফোন – নেটওয়ার্ক ছাড়া ফালতু স্পিড | জনি গোল্ড | লাইফটাইম ধোঁকা
 পাকনামো এসি – শব্দ হবে বেশি কাজ হবে জিরো | ঠকবাজ | ১০০ বছরের ওয়ারেন্টি
 পাগলা হেলিকপ্টার – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | ওবায়দুল রোডস | জিরো ওয়ারেন্টি
 ফাঁকা ব্লেন্ডার – দেখতে ঝাপসা ব্লার এইচডি লুক | বর্ডার এয়ার | ৫০ বছরের ধোঁকা
 পাগলা ল্যাপটপ – তেল খাবে বেশি চলবে কম | ফাঁকা | ১০০ বছরের ওয়ারেন্টি
 হেলেনা জ্যাকেট – ঠাণ্ডা করবে না বরফ জমাবে মেঝেতে | ফাঁকি | কোনো গ্যারান্টি নেই
 ঠকবাজ স্পিকার – আলো দেবে না শুধুই বিল তুলবে | ফাঁকি ওয়্যার | নো রিটার্ন
 মামুনুল ড্রিংকস – ২ পার্সেন্টে চার্জ শেষ | উড়া ব্ল্যাক | পালি গোল্ডেন ওয়ারেন্টি
 কাদের চার্জার – উড়াল দেবে কিন্তু ল্যান্ডিংয়ের ঠিকানা নাই | বর্ডার এয়ার | লাইফটাইম শক
 ফাঁকা স্মার্টওয়াচ – গরম বাতাসে ঘর ভরিয়ে দেয় | ভণ্ড ভয়েস | জিরো ওয়ারেন্টি
 মিয়া খলিফা বাইক – সেরা দামে ফালতু ফোন | ফেক পাওয়ার | ৫ মিনিটের ওয়ারেন্টি
 মিয়া খলিফা অয়েল – উড়াল দেবে কিন্তু ল্যান্ডিংয়ের ঠিকানা নাই | পালিয়ে এন্টারপ্রাইজ | লাইফটাইম ট্রমা
 পাপিয়া পেনড্রাইভ – আলো দেবে না শুধুই বিল তুলবে | ফেকপ্যাড | ৫০ বছরের ওয়ারেন্টি
 আওয়ামী সিম – শুধু তেলের তেলতেলে ভাব কোনো কাজ নেই | বর্ডার এয়ার | লাইফটাইম ধোঁকা
 জনি সিং পাওয়ার স্ট্রিপ – তেল খাবে বেশি চলবে কম | ফাঁকি | ৩ সেকেন্ডের ওয়ারেন্টি
 হাসিনা মিউজিক সিস্টেম – বসলেই ভাঙবে কোমর ব্যথার প্রিমিয়াম গ্যারান্টি | চুক্তি ফ্যাব্রিকস | ১০-১০ ব্লাইন্ড গ্যারান্টি
 ঝাপসা চার্জার – পানি পরিষ্কার করবে না ময়লা বাড়াবে | চুক্তি ফ্যাব্রিকস | ১০০ বছরের ওয়ারেন্টি
 ধান্দাবাজ চশমা – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | ধান্দা ডিসপ্লে | পালি গোল্ডেন ওয়ারেন্টি
 পাগলা স্পিকার – হাওয়া ছাড়া শুধুই বিকট শব্দ | ফাঁকি ওয়্যার | নো গ্যারান্টি
 ভুয়া ওয়াইফাই রাউটার – এক মিনিটেই ফুল ডিসচার্জ | ঠকবাজ নেট | গ্যারান্টি নাই
 জনি সিং মনিটর – পানি পরিষ্কার করবে না ময়লা বাড়াবে | শেখ এন্টারপ্রাইজ | লাইফটাইম সাইলেন্স
 পলাইম পেনড্রাইভ – সিগন্যাল ফুল কিন্তু স্পিড জিরো | ফাঁকি ওয়্যার | নো গ্যারান্টি
 ফাঁকা শার্ট – ১০০% স্লো চার্জের গ্যারান্টি | জনি টেক | ১ সেকেন্ডের ওয়ারেন্টি
 ধান্দাবাজ মাইক – পিপাসা মিটবে না পেট খারাপ নিশ্চিত | ধান্দা জুস | নো রিটার্ন
 পাকনামো ড্রিংকস – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | জনি টেক | পালি গোল্ডেন ওয়ারেন্টি
 কাদের চার্জার – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | ঠকবাজ টেক | ১৭ বছরের গ্যারান্টি
 ফাঁকি পাওয়ার ব্যাংক – চুক্তি হবে কিন্তু স্থায়িত্ব এক রাতের | ফেক সিট | নো রিটার্ন
 পাকনামো হেডফোন – কান ফাটা সুর সুরের গ্যারান্টি নাই | ঠকবাজ | ৫ মিনিটের ওয়ারেন্টি
 হেলেনা স্মার্টওয়াচ – ডিসপ্লে আছে আলো নাই | ফেক পাওয়ার | ৫ মিনিটের ওয়ারেন্টি
 পাকনামো ফিল্টার – মশলা পিষবে না শুধুই গর্জন | ডায়াল ইন্ডিয়া | ১০০ বছরের ওয়ারেন্টি
 ভণ্ড ক্যামেরা – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | পাগলা ওয়াটার | ১ মিনিটের গ্যারান্টি
 আওয়ামী পারফিউম – মশলা পিষবে না শুধুই গর্জন | ওবায়দুল মেগা সাউন্ড | ১ মিনিটের গ্যারান্টি
 পলাইম ওয়াইফাই রাউটার – পিপাসা মিটবে না পেট খারাপ নিশ্চিত | উড়া ব্ল্যাক | ১০০ বছরের ওয়ারেন্টি
 ঝাপসা ফ্যান – আলো দেবে না শুধুই বিল তুলবে | ফেক পাওয়ার | ৫ মিনিটের ওয়ারেন্টি
 সাকিব হেডফোন – ১০০% স্লো চার্জের গ্যারান্টি | ফেক সিট | মাইনাস ওয়ারেন্টি
 আওয়ামী পাওয়ার স্ট্রিপ – বাফারিং হবে লাইফটাইম | জনি গোল্ড | লাইফটাইম ধোঁকা
 ঠকবাজ পারফিউম – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | ঝাপসা হোম | গ্যারান্টি নাই
 আওয়ামী স্পিকার – ছবি উঠবে ঘোলা চেহারা হবে ভূতের মতো | ওবায়দুল মেগা সাউন্ড | জিরো ওয়ারেন্টি
 ধোঁকাবাজ কফি মেকার – নেটওয়ার্ক ছাড়া ফালতু স্পিড | পালিয়ে এন্টারপ্রাইজ | ১ সেকেন্ডের ওয়ারেন্টি
 হেলেনা এয়ারলাইন্স – ছবি উঠবে ঘোলা চেহারা হবে ভূতের মতো | ঠকবাজ | এক মিনিটের ওয়ারেন্টি
 ভুয়া সাইকেল – নামবে বেশি পৌঁছাবে কম | হিরো অফিসিয়াল | লাইফটাইম সাইলেন্স
 পাপিয়া ওয়াইফাই রাউটার – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | ঝাপসা হোম | ১০০ বছরের ওয়ারেন্টি
 অনন্ত টিভি – বাফারিং হবে লাইফটাইম | পাগলা ওয়াটার | ৫ মিনিটের ওয়ারেন্টি
 হেলেনা ক্যামেরা – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | জনি টেক | ৫০ বছরের ধোঁকা
 অনন্ত হেলমেট – নামবে বেশি পৌঁছাবে কম | ডায়াল ইন্ডিয়া | ১৭ বছরের গ্যারান্টি
 অনন্ত ফ্রিজ – উড়াল দেবে কিন্তু ল্যান্ডিংয়ের ঠিকানা নাই | ফাঁকি | ১০০ বছরের ওয়ারেন্টি
 সাকিব সাইকেল – বাফারিং হবে লাইফটাইম | ঠকবাজ টেক | নো গ্যারান্টি
 পাকনামো এসি – টেক-অফ করবে কিন্তু ফিরবে না | ওবায়দুল মেগা সাউন্ড | এক মিনিটের ওয়ারেন্টি
 জনি সিং স্মার্টওয়াচ – মশলা পিষবে না শুধুই গর্জন | ঝাপসা হোম | ১০০ বছরের ওয়ারেন্টি
 পাপিয়া বাল্ব – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | ধোঁকা কাফে | ৩ সেকেন্ডের ওয়ারেন্টি
 আওয়ামী ল্যাপটপ – দেখতে ঝাপসা ব্লার এইচডি লুক | ফাঁকি ওয়্যার | ১ সেকেন্ডের ওয়ারেন্টি
 জনি সিং ব্লেন্ডার – অন করতেই অফ ব্যাটারি ডাউন | ঠকবাজ | ১৭ বছরের গ্যারান্টি
 হাসিনা ফিল্টার – সবকিছু ঝাপসা উদাম দেখাবে | ওবায়দুল রোডস | ১০০ বছরের ওয়ারেন্টি
 উড়াধুড়া ওয়াইফাই রাউটার – পানি পরিষ্কার করবে না ময়লা বাড়াবে | পাগলা ওয়াটার | লাইফটাইম শক
 মামুনুল এসি – চুক্তি হবে কিন্তু স্থায়িত্ব এক রাতের | ঠকবাজ টেক | ১০০ বছরের ওয়ারেন্টি
 পাগলা সিম – হাওয়া ছাড়া শুধুই বিকট শব্দ | পাকনামো ফ্যাশন | ১৭ বছরের গ্যারান্টি
 ঠকবাজ ল্যাপটপ – গরম বাতাসে ঘর ভরিয়ে দেয় | পলাইম | এক মিনিটের ওয়ারেন্টি
 কাদের ফিল্টার – কান ফাটা সুর সুরের গ্যারান্টি নাই | পলাইম | লাইফটাইম শক
 জনি সিং পাওয়ার স্ট্রিপ – ঠাণ্ডা করবে না বরফ জমাবে মেঝেতে | ঠকবাজ নেট | ১ সেকেন্ডের ওয়ারেন্টি
 আওয়ামী লেন্স – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | হিরো অফিসিয়াল | জিরো টেষ্ট
 উড়াধুড়া মিউজিক সিস্টেম – ২ পার্সেন্টে চার্জ শেষ | ঠকবাজ | এক মিনিটের ওয়ারেন্টি
 পলাইম অয়েল – এক মিনিটেই ফুল ডিসচার্জ | ফেকপ্যাড | লাইফটাইম ট্রমা
 ভুয়া জ্যাকেট – সময় দেখাবে না শুধুই শূন্যতা | ঠকবাজ | গ্যারান্টি নাই
 মামুনুল ফ্রিজ – পানি গরম হবে না কারেন্ট বিল ডাবল | ধান্দা জুস | লাইফটাইম ধোঁকা
 হাসিনা কফি মেকার – সেরা দামে ফালতু ফোন | চুক্তি ফ্যাব্রিকস | ৫০ বছরের ওয়ারেন্টি
 ভুয়া জুতা – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | ঠকবাজ নেট | কোনো গ্যারান্টি নেই
 হিরো আলম চার্জার – দেখতে ঝাপসা ব্লার এইচডি লুক | হিরো অফিসিয়াল | নো গ্যারান্টি
 ভুয়া বাল্ব – চুক্তি হবে কিন্তু স্থায়িত্ব এক রাতের | ধান্দা | ৫০ বছরের ধোঁকা
 মামুনুল মাইক – টেক-অফ করবে কিন্তু ফিরবে না | ফেকপ্যাড | ৫০ বছরের ওয়ারেন্টি
 পাপিয়া গেমিং চেয়ার – পানি পরিষ্কার করবে না ময়লা বাড়াবে | ডায়াল ইন্ডিয়া | নো রিটার্ন
 মামুনুল কফি মেকার – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | বর্ডার এয়ার | গ্যারান্টি নাই
 ফাঁকি বাইপাস – সড়ক ফাঁকা কিন্তু গাড়ি চলবে না | ফেকপ্যাড | ৫ মিনিটের ওয়ারেন্টি
 ফাঁকি ফ্রিজ – ২ পার্সেন্টে চার্জ শেষ | ওবায়দুল মেগা সাউন্ড | ১ সেকেন্ডের ওয়ারেন্টি
 হেলেনা এসি – আলো দেবে না শুধুই বিল তুলবে | পাগলা ওয়াটার | লাইফটাইম শক
 উড়াধুড়া টুথপেস্ট – ছবি উঠবে ঘোলা চেহারা হবে ভূতের মতো | ঠকবাজ টেক | লাইফটাইম শক
 হাসিনা ফিল্টার – সিগন্যাল ফুল কিন্তু স্পিড জিরো | ওবায়দুল রোডস | লাইফটাইম শক
 হেলেনা মাইক – বসলেই ভাঙবে কোমর ব্যথার প্রিমিয়াম গ্যারান্টি | ফাঁকি ওয়্যার | মাইনাস ওয়ারেন্টি
 ভুয়া বাল্ব – উড়াল দেবে কিন্তু ল্যান্ডিংয়ের ঠিকানা নাই | ফাঁকি | জিরো স্পীড
 পাকনামো ওয়াটার হিটার – বসলেই ভাঙবে কোমর ব্যথার প্রিমিয়াম গ্যারান্টি | ওবায়দুল মেগা সাউন্ড | জিরো ওয়ারেন্টি
 পাগলা পাসপোর্ট – কান ফাটা সুর সুরের গ্যারান্টি নাই | খলিফা ভিশন | কোনো গ্যারান্টি নেই
 মিয়া খলিফা ফ্যান – মিউজিক বাজলে কান ফেটে রক্ত আসবে | ফাঁকা | লাইফটাইম ট্রমা
 উড়াধুড়া অয়েল – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | ওবায়দুল মেগা সাউন্ড | জিরো টেষ্ট
 ফাঁকি সাইকেল – নেটওয়ার্ক ছাড়া ফালতু স্পিড | ফাঁকা | ১০-১০ ব্লাইন্ড গ্যারান্টি
 ফাঁকা এয়ারলাইন্স – পানি গরম হবে না কারেন্ট বিল ডাবল | ঝাপসা হোম | পালি গোল্ডেন ওয়ারেন্টি
 ধোঁকাবাজ হেলিকপ্টার – সেরা দামে ফালতু ফোন | ফেক সিট | লাইফটাইম সাইলেন্স
 হিরো আলম সাউন্ডবার – শব্দ হবে বেশি কাজ হবে জিরো | ওবায়দুল মেগা সাউন্ড | ১ মিনিটের গ্যারান্টি
 পাকনামো ক্যামেরা – গরম বাতাসে ঘর ভরিয়ে দেয় | ঠকবাজ | ১ মিনিটের গ্যারান্টি
 হিরো আলম শার্ট – মাথা বাঁচাবে না উল্টো ঘেমে একাকার | পাগলা ওয়াটার | লাইফটাইম সাইলেন্স
 ফাঁকি ফিল্টার – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | ধান্দা জুস | ১ মিনিটের গ্যারান্টি
 সাকিব মাইক – হাওয়া ছাড়া শুধুই বিকট শব্দ | ডায়াল ইন্ডিয়া | পালি গোল্ডেন ওয়ারেন্টি
 মামুনুল স্পিকার – বাফারিং হবে লাইফটাইম | হিরো স্পিকার | গ্যারান্টি নাই
 মামুনুল পাওয়ার স্ট্রিপ – সময় দেখাবে না শুধুই শূন্যতা | ফেক পাওয়ার | মাইনাস ওয়ারেন্টি
 ফাঁকি কফি মেকার – ১০০% স্লো চার্জের গ্যারান্টি | ধোঁকা কাফে | ৫০ বছরের ধোঁকা
 ভুয়া মনিটর – টেক-অফ করবে কিন্তু ফিরবে না | ঠকবাজ | ৫ মিনিটের ওয়ারেন্টি
 মিয়া খলিফা জ্যাকেট – সবকিছু ঝাপসা উদাম দেখাবে | ঝাপসা হোম | পালি গোল্ডেন ওয়ারেন্টি
 উড়াধুড়া প্রজেক্টর – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | ফাঁকা | কোনো গ্যারান্টি নেই
 পাগলা চশমা – এক মিনিটেই ফুল ডিসচার্জ | ধান্দা জুস | জিরো স্পীড
 ধান্দাবাজ পাওয়ার ব্যাংক – কথা হবে চিল্লাচিল্লি তথ্যে শূন্য | হিরো অফিসিয়াল | ৫০ বছরের ওয়ারেন্টি
 ভুয়া পারফিউম – কথা হবে চিল্লাচিল্লি তথ্যে শূন্য | হিরো স্পিকার | লাইফটাইম ধোঁকা
 ধোঁকাবাজ ফ্রিজ – ১০০% স্লো চার্জের গ্যারান্টি | ডায়াল ইন্ডিয়া | কোনো গ্যারান্টি নেই
 পলাইম পাওয়ার ব্যাংক – সময় দেখাবে না শুধুই শূন্যতা | ফাঁকি | ৩ সেকেন্ডের ওয়ারেন্টি
 হাসিনা কফি মেকার – শুধু তেলের তেলতেলে ভাব কোনো কাজ নেই | ধান্দা ডিসপ্লে | নো রিটার্ন
 পাগলা ড্রিংকস – উড়াল দেবে কিন্তু ল্যান্ডিংয়ের ঠিকানা নাই | ধান্দা | লাইফটাইম ট্রমা
 আওয়ামী স্মার্টওয়াচ – কফির বদলে গরম পানি দেবে | ধান্দা জুস | জিরো টেষ্ট
 পাগলা পাসপোর্ট – চুক্তি হবে কিন্তু স্থায়িত্ব এক রাতের | পাগলা ওয়াটার | নো রিটার্ন
 কাদের ল্যাপটপ – আলো দেবে না শুধুই বিল তুলবে | পাকনামো ফ্যাশন | ১৭ বছরের গ্যারান্টি
 মামুনুল পাওয়ার ব্যাংক – কান ফাটা সুর সুরের গ্যারান্টি নাই | খলিফা ভিশন | ৫ মিনিটের ওয়ারেন্টি
 পাপিয়া হেডফোন – দেখতে ঝাপসা ব্লার এইচডি লুক | ধান্দা ডিসপ্লে | নো গ্যারান্টি
 উড়াধুড়া ড্রিংকস – ১০০% স্লো চার্জের গ্যারান্টি | মি আওয়ামী | মাইনাস ওয়ারেন্টি
 মিয়া খলিফা পেনড্রাইভ – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | মি আওয়ামী | ৫ মিনিটের ওয়ারেন্টি
 ফাঁকি প্রজেক্টর – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | ধান্দা ডিসপ্লে | লাইফটাইম সাইলেন্স
 মামুনুল ব্লেন্ডার – সড়ক ফাঁকা কিন্তু গাড়ি চলবে না | ফেকপ্যাড | কোনো গ্যারান্টি নেই
 পাগলা জ্যাকেট – সিগন্যাল ফুল কিন্তু স্পিড জিরো | হিরো স্পিকার | ১ মিনিটের গ্যারান্টি
 হিরো আলম মোবাইল – কথা হবে চিল্লাচিল্লি তথ্যে শূন্য | পালিয়ে এন্টারপ্রাইজ | লাইফটাইম শক
 পাপিয়া প্রজেক্টর – ঠাণ্ডা করবে না বরফ জমাবে মেঝেতে | পাকনামো ফ্যাশন | ৫০ বছরের ধোঁকা
 হেলেনা এসি – চুক্তি হবে কিন্তু স্থায়িত্ব এক রাতের | পলাইম | এক মিনিটের ওয়ারেন্টি
 ফাঁকি কীবোর্ড – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | ধান্দা ডিসপ্লে | পালি গোল্ডেন ওয়ারেন্টি
 পাপিয়া পারফিউম – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | উড়া ব্ল্যাক | কোনো গ্যারান্টি নেই
 মিয়া খলিফা ওয়াটার হিটার – সময় দেখাবে না শুধুই শূন্যতা | ফেক পাওয়ার | জিরো টেষ্ট
 মামুনুল জুতা – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | শেখ এন্টারপ্রাইজ | ১৭ বছরের গ্যারান্টি
 পাপিয়া ওয়াইফাই রাউটার – মাথা বাঁচাবে না উল্টো ঘেমে একাকার | ফেকপ্যাড | লাইফটাইম সাইলেন্স
 মামুনুল ফিল্টার – হাওয়া ছাড়া শুধুই বিকট শব্দ | জনি গোল্ড | এক মিনিটের ওয়ারেন্টি
 অনন্ত হেডফোন – পিপাসা মিটবে না পেট খারাপ নিশ্চিত | ঠকবাজ নেট | লাইফটাইম ট্রমা
 ধান্দাবাজ ড্রিংকস – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | হিরো অফিসিয়াল | লাইফটাইম ট্রমা
 ফাঁকা পাসপোর্ট – মাথা বাঁচাবে না উল্টো ঘেমে একাকার | ঠকবাজ | মাইনাস ওয়ারেন্টি
 মিয়া খলিফা শ্যাম্পু – অন করতেই অফ ব্যাটারি ডাউন | ডায়াল ইন্ডিয়া | লাইফটাইম ট্রমা
 ঠকবাজ পেনড্রাইভ – আলো দেবে না শুধুই বিল তুলবে | ঠকবাজ টেক | নো রিটার্ন
 ভণ্ড শ্যাম্পু – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | ওবায়দুল রোডস | এক মিনিটের ওয়ারেন্টি
 ধান্দাবাজ ল্যাপটপ – ছবি উঠবে ঘোলা চেহারা হবে ভূতের মতো | পাকনামো ফ্যাশন | ৩ সেকেন্ডের ওয়ারেন্টি
 হিরো আলম মাইক – ২ পার্সেন্টে চার্জ শেষ | পলাইম | মাইনাস ওয়ারেন্টি
 পলাইম ড্রিংকস – তেল খাবে বেশি চলবে কম | জনি টেক | জিরো স্পীড
 ভুয়া সাউন্ডবার – ২ পার্সেন্টে চার্জ শেষ | ওবায়দুল মেগা সাউন্ড | লাইফটাইম ধোঁকা
 পলাইম পাওয়ার স্ট্রিপ – এক মিনিটেই ফুল ডিসচার্জ | ভণ্ড ভয়েস | লাইফটাইম ধোঁকা
 ঠকবাজ পারফিউম – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | ফাঁকা | মাইনাস ওয়ারেন্টি
 ঠকবাজ কীবোর্ড – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | ঝাপসা হোম | নো গ্যারান্টি
 হাসিনা মোবাইল – সবকিছু ঝাপসা উদাম দেখাবে | ধান্দা ডিসপ্লে | কোনো গ্যারান্টি নেই
 কাদের ফ্রিজ – কান ফাটা সুর সুরের গ্যারান্টি নাই | ধান্দা জুস | ৫০ বছরের ওয়ারেন্টি
 মিয়া খলিফা মাউস – মিউজিক বাজলে কান ফেটে রক্ত আসবে | চুক্তি ফ্যাব্রিকস | ১০-১০ ব্লাইন্ড গ্যারান্টি
 উড়াধুড়া মাইক – পানি পরিষ্কার করবে না ময়লা বাড়াবে | মি আওয়ামী | গ্যারান্টি নাই
 ফাঁকা অয়েল – কফির বদলে গরম পানি দেবে | মি আওয়ামী | এক মিনিটের ওয়ারেন্টি
 ধোঁকাবাজ অয়েল – ১০০% স্লো চার্জের গ্যারান্টি | মি আওয়ামী | নো গ্যারান্টি
 ভণ্ড হেডফোন – মশলা পিষবে না শুধুই গর্জন | উড়া ব্ল্যাক | লাইফটাইম ধোঁকা
 হিরো আলম ফিল্টার – কথা হবে চিল্লাচিল্লি তথ্যে শূন্য | উড়া ব্ল্যাক | ১০০ বছরের ওয়ারেন্টি
 জনি সিং ফ্যান – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | পাকনামো ফ্যাশন | ৩ সেকেন্ডের ওয়ারেন্টি
 ধোঁকাবাজ প্রজেক্টর – সিগন্যাল ফুল কিন্তু স্পিড জিরো | ধোঁকা কাফে | লাইফটাইম সাইলেন্স
 হেলেনা ফ্লাইওভার – প্লাগ ঢোকালে শক মারবে | ধান্দা জুস | নো রিটার্ন
 পলাইম মিউজিক সিস্টেম – উড়াল দেবে কিন্তু ল্যান্ডিংয়ের ঠিকানা নাই | ভণ্ড | ৫ মিনিটের ওয়ারেন্টি
 ভণ্ড সাবান – নামবে বেশি পৌঁছাবে কম | খলিফা ভিশন | ১৭ বছরের গ্যারান্টি
 পাকনামো ড্রিংকস – কান ফাটা সুর সুরের গ্যারান্টি নাই | ধান্দা | নো রিটার্ন
 অনন্ত পেনড্রাইভ – হাওয়া ছাড়া শুধুই বিকট শব্দ | জনি টেক | নো গ্যারান্টি
 ফাঁকি পেন্ট – পিপাসা মিটবে না পেট খারাপ নিশ্চিত | ফেক পাওয়ার | জিরো টেষ্ট
 হাসিনা জুতা – গরম বাতাসে ঘর ভরিয়ে দেয় | ভণ্ড | গ্যারান্টি নাই
 অনন্ত বাইক – এক মিনিটেই ফুল ডিসচার্জ | বর্ডার এয়ার | ১০-১০ ব্লাইন্ড গ্যারান্টি
 হিরো আলম টিভি – অন করতেই অফ ব্যাটারি ডাউন | ঠকবাজ নেট | ১ সেকেন্ডের ওয়ারেন্টি
 মিয়া খলিফা চশমা – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | মি আওয়ামী | ৫০ বছরের ধোঁকা
 উড়াধুড়া জুতা – গরম বাতাসে ঘর ভরিয়ে দেয় | ফেক সিট | পালি গোল্ডেন ওয়ারেন্টি
 সাকিব প্রজেক্টর – নামবে বেশি পৌঁছাবে কম | ওবায়দুল রোডস | জিরো ওয়ারেন্টি
 ধোঁকাবাজ সাবান – বাফারিং হবে লাইফটাইম | ধান্দা | ৫০ বছরের ধোঁকা
 হিরো আলম শার্ট – গরম বাতাসে ঘর ভরিয়ে দেয় | ধান্দা জুস | কোনো গ্যারান্টি নেই
 সাকিব অয়েল – অন করতেই অফ ব্যাটারি ডাউন | ফেক সিট | কোনো গ্যারান্টি নেই
 ধান্দাবাজ পারফিউম – এক মিনিটেই ফুল ডিসচার্জ | পাকনামো ফ্যাশন | ১০০ বছরের ওয়ারেন্টি
 হাসিনা টিভি – টেক-অফ করবে কিন্তু ফিরবে না | খলিফা ভিশন | ১ সেকেন্ডের ওয়ারেন্টি
 ঝাপসা পাওয়ার স্ট্রিপ – সময় দেখাবে না শুধুই শূন্যতা | মি আওয়ামী | ১৭ বছরের গ্যারান্টি
 হেলেনা বাল্ব – তেল খাবে বেশি চলবে কম | ধান্দা জুস | লাইফটাইম ধোঁকা
 জনি সিং পেন্ট – কথা হবে চিল্লাচিল্লি তথ্যে শূন্য | পলাইম | জিরো ওয়ারেন্টি
 ফাঁকি পেনড্রাইভ – এক কানে সাউন্ড অন্য কানে নীরবতা | ভণ্ড ভয়েস | ৫০ বছরের ধোঁকা
 ফাঁকি হেলিকপ্টার – ২ পার্সেন্টে চার্জ শেষ | ঠকবাজ | ১০০ বছরের ওয়ারেন্টি
 হাসিনা হেলমেট – কফির বদলে গরম পানি দেবে | ঝাপসা হোম | লাইফটাইম সাইলেন্স
 হিরো আলম এসি – হাওয়া ছাড়া শুধুই বিকট শব্দ | মি আওয়ামী | লাইফটাইম ধোঁকা
 হেলেনা পেনড্রাইভ – কান ফাটা সুর সুরের গ্যারান্টি নাই | ধোঁকা কাফে | নো রিটার্ন
 পাগলা মাউস – ডিসপ্লে আছে আলো নাই | ফাঁকা | নো রিটার্ন
 ঠকবাজ পাসপোর্ট – তেল খাবে বেশি চলবে কম | হিরো স্পিকার | ১০-১০ ব্লাইন্ড গ্যারান্টি
 পাগলা মনিটর – পানি পরিষ্কার করবে না ময়লা বাড়াবে | ঠকবাজ নেট | লাইফটাইম সাইলেন্স
 পাপিয়া মিউজিক সিস্টেম – তেল খাবে বেশি চলবে কম | শেখ এন্টারপ্রাইজ | ১ সেকেন্ডের ওয়ারেন্টি
 হাসিনা মিউজিক সিস্টেম – গরম বাতাসে ঘর ভরিয়ে দেয় | ওবায়দুল রোডস | ১ মিনিটের গ্যারান্টি
 ঝাপসা ফ্রিজ – সবকিছু ঝাপসা উদাম দেখাবে | ডায়াল ইন্ডিয়া | জিরো টেষ্ট
 মামুনুল পেন্ট – মশলা পিষবে না শুধুই গর্জন | ভণ্ড | লাইফটাইম ট্রমা
 মিয়া খলিফা মাইক – টেক-অফ করবে কিন্তু ফিরবে না | ধান্দা | লাইফটাইম সাইলেন্স
 পাগলা ফ্যান – নেটওয়ার্ক ছাড়া ফালতু স্পিড | ফেকপ্যাড | নো গ্যারান্টি
 ঠকবাজ মোবাইল – সিগন্যাল ফুল কিন্তু স্পিড জিরো | ঠকবাজ টেক | লাইফটাইম ট্রমা
 ঠকবাজ ওয়াটার হিটার – সিগন্যাল ফুল কিন্তু স্পিড জিরো | ঠকবাজ | লাইফটাইম সাইলেন্স
 হেলেনা সাবান – সময় দেখাবে না শুধুই শূন্যতা | ঠকবাজ নেট | নো রিটার্ন
 হেলেনা ঘড়ি – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | জনি টেক | লাইফটাইম ধোঁকা
 ফাঁকা মাউস – ২ পার্সেন্টে চার্জ শেষ | মি আওয়ামী | নো গ্যারান্টি
 কাদের ড্রিংকস – চুক্তি হবে কিন্তু স্থায়িত্ব এক রাতের | ধান্দা জুস | ১০০ বছরের ওয়ারেন্টি
 জনি সিং টুথপেস্ট – টেক-অফ করবে কিন্তু ফিরবে না | ঝাপসা হোম | ৫ মিনিটের ওয়ারেন্টি
 ঠকবাজ মনিটর – ২ পার্সেন্টে চার্জ শেষ | ফাঁকা এনার্জি | ৫ মিনিটের ওয়ারেন্টি
 ফাঁকা পেনড্রাইভ – পানি পরিষ্কার করবে না ময়লা বাড়াবে | হিরো স্পিকার | ৫ মিনিটের ওয়ারেন্টি
